2026-06-10 01:58:46,490 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:58:55,514 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:59:17,789 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:59:28,532 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:59:43,520 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 02:00:10,473 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-06-10 02:00:10,621 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 02:21:43,730 INFO  SwAddin.cs: 294 - Assembly export called for file Complete Arm Assembly
2026-06-10 02:21:45,021 INFO  SwAddin.cs: 313 - Saving assembly
2026-06-10 02:21:45,332 INFO  SwAddin.cs: 316 - Opening property manager
2026-06-10 02:21:45,335 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Complete Arm Assembly
2026-06-10 02:21:45,341 INFO  ExportHelperExtension.cs: 1136 - Found 102 in Complete Arm Assembly
2026-06-10 02:21:45,343 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Complete Arm Assembly
2026-06-10 02:21:45,344 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-10 02:21:45,346 INFO  ExportHelperExtension.cs: 1160 - 18 components to check
2026-06-10 02:21:45,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector Full Build-1
2026-06-10 02:21:45,347 INFO  ExportHelperExtension.cs: 1136 - Found 65 in End Effector Full Build-1
2026-06-10 02:21:45,348 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in End Effector Full Build-1
2026-06-10 02:21:45,349 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 12. Joint 1-2
2026-06-10 02:21:45,350 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 12. Joint 1-2
2026-06-10 02:21:45,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 12. Joint 1-2
2026-06-10 02:21:45,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 16. Link 3 arm-1
2026-06-10 02:21:45,352 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 16. Link 3 arm-1
2026-06-10 02:21:45,352 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 16. Link 3 arm-1
2026-06-10 02:21:45,353 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 18. Link End Effector-1
2026-06-10 02:21:45,355 INFO  ExportHelperExtension.cs: 1136 - Found 22 in 18. Link End Effector-1
2026-06-10 02:21:45,355 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 18. Link End Effector-1
